name,mainCategory,subCategory,image,link,ratings,noOfRatings,discountPrice,actualPrice,category
cleaner Harpic Flushmatic Toilet Cleaning Block Blue 50g,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10354-harpic-flush.jpg,https://www.zeptonow.com/pn/harpic-flush/10354,4.5,42000,70,80,toilet
cleaner Presto Toilet Cleaner Liquid 1 L,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10355-presto-toilet1l.jpg,https://blinkit.com/prn/presto-toilet1l/10355,4.4,15000,140,160,toilet
cleaner Sanifresh Toilet Cleaner Shine 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10356-sanifresh-500.jpg,https://www.zeptonow.com/pn/sanifresh-500/10356,4.5,18000,85,95,toilet
cleaner Harpic Power Plus Toilet Cleaner Rose 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10357-harpic-rose500.jpg,https://blinkit.com/prn/harpic-rose500/10357,4.7,21000,99,110,toilet
cleaner Domex Toilet Expert Stain Removal 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10358-domex-expert.jpg,https://www.zeptonow.com/pn/domex-expert/10358,4.6,12000,95,105,toilet
cleaner Koparo Natural Toilet Cleaner 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10359-koparo-toilet.jpg,https://blinkit.com/prn/koparo-toilet/10359,4.6,4500,199,249,toilet
cleaner Odonil Toilet Air Freshener Block Lavender 50g,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10360-odonil-block.jpg,https://www.zeptonow.com/pn/odonil-block/10360,4.7,35000,60,70,toilet
cleaner Harpic Bathroom Cleaner Lemon 1 L,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10361-harpic-bathlemon.jpg,https://blinkit.com/prn/harpic-bathlemon/10361,4.7,45000,180,200,bathroom
cleaner Harpic Bathroom Cleaner Floral 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10362-harpic-bathfloral.jpg,https://www.zeptonow.com/pn/harpic-bathfloral/10362,4.6,28000,95,110,bathroom
cleaner Mr Muscle Bathroom Cleaner Orange 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10363-mrmuscle-bath.jpg,https://blinkit.com/prn/mrmuscle-bath/10363,4.5,15000,110,130,bathroom
cleaner Domex Multipurpose Bathroom Cleaner 1 L,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10364-domex-multi.jpg,https://www.zeptonow.com/pn/domex-multi/10364,4.6,21000,185,205,bathroom
cleaner Presto Bathroom Cleaner 1 L,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10365-presto-bath.jpg,https://blinkit.com/prn/presto-bath/10365,4.4,12000,140,165,bathroom
cleaner Lizol Bathroom Cleaner Floral 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10366-lizol-bath.jpg,https://www.zeptonow.com/pn/lizol-bath/10366,4.7,18000,99,115,bathroom
cleaner Cif Bathroom Cleaner Spray 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10367-cif-bath.jpg,https://blinkit.com/prn/cif-bath/10367,4.8,9500,249,299,bathroom
cleaner Koparo Natural Bathroom Cleaner 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10368-koparo-bath.jpg,https://www.zeptonow.com/pn/koparo-bath/10368,4.5,4300,199,249,bathroom
cleaner Beco Natural Bathroom Cleaner 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10369-beco-bath.jpg,https://blinkit.com/prn/beco-bath/10369,4.6,5600,180,220,bathroom
cleaner Sanifresh Bathroom Cleaner Shine 1 L,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10370-sanifresh-bath.jpg,https://www.zeptonow.com/pn/sanifresh-bath/10370,4.5,8900,170,190,bathroom
cleaner Colin Glass & Surface Cleaner Regular 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10371-colin-glass.jpg,https://blinkit.com/prn/colin-glass/10371,4.8,50000,95,105,glass
cleaner Mr Muscle Glass Cleaner 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10372-mrmuscle-glass.jpg,https://www.zeptonow.com/pn/mrmuscle-glass/10372,4.6,25000,90,110,glass
cleaner Colin Glass & Surface Cleaner Regular 1 L,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10373-colin-1l.jpg,https://blinkit.com/prn/colin-1l/10373,4.8,38000,180,199,glass
cleaner Presto Glass and Surface Cleaner 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10374-presto-glass.jpg,https://www.zeptonow.com/pn/presto-glass/10374,4.5,15000,80,99,glass
cleaner Lizol Glass and Surface Cleaner 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10375-lizol-glass.jpg,https://blinkit.com/prn/lizol-glass/10375,4.7,18000,110,125,glass
cleaner Cif Glass Cleaner Spray 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10376-cif-glass.jpg,https://www.zeptonow.com/pn/cif-glass/10376,4.8,9500,220,250,glass
cleaner Koparo Natural Glass Cleaner 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10377-koparo-glass.jpg,https://blinkit.com/prn/koparo-glass/10377,4.6,4500,180,220,glass
cleaner Beco Natural Glass Cleaner 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10378-beco-glass.jpg,https://www.zeptonow.com/pn/beco-glass/10378,4.5,5600,160,199,glass
cleaner Dettol Surface Cleansing Spray 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10379-dettol-surface.jpg,https://blinkit.com/prn/dettol-surface/10379,4.7,21000,180,210,glass
cleaner Presto Multi Surface Cleaner 1 L,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10380-presto-multi.jpg,https://www.zeptonow.com/pn/presto-multi/10380,4.4,12000,140,180,glass
cleaner Vim Dishwash Liquid Gel Lemon 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10381-vim-liquid500.jpg,https://blinkit.com/prn/vim-liquid500/10381,4.8,50000,115,125,dishwash
liquid Vim Dishwash Liquid Gel Lemon Refill 1 L,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10382-vim-liquid1l.jpg,https://www.zeptonow.com/pn/vim-liquid1l/10382,4.8,45000,210,230,dishwash
liquid Pril Dishwash Liquid Lime 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10383-pril-lime500.jpg,https://blinkit.com/prn/pril-lime500/10383,4.6,28000,110,125,dishwash
liquid Pril Tamarind Dishwash Liquid 1 L,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10384-pril-tam1l.jpg,https://www.zeptonow.com/pn/pril-tam1l/10384,4.7,21000,220,240,dishwash
liquid Exo Dishwash Liquid Gel Lime 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10385-exo-liquid.jpg,https://blinkit.com/prn/exo-liquid/10385,4.5,15000,105,120,dishwash
liquid Presto Dishwash Gel Lemon 1 L,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10386-presto-dish.jpg,https://www.zeptonow.com/pn/presto-dish/10386,4.4,18000,160,199,dishwash
liquid Patanjali Dishwash Bar Liquid 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10387-patanjali-dish.jpg,https://blinkit.com/prn/patanjali-dish/10387,4.5,12000,90,105,dishwash
liquid Beco Natural Dishwash Liquid 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10388-beco-dish.jpg,https://www.zeptonow.com/pn/beco-dish/10388,4.6,8900,180,220,dishwash
liquid Koparo Natural Dishwash Liquid 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10389-koparo-dish.jpg,https://blinkit.com/prn/koparo-dish/10389,4.7,6700,199,249,dishwash
liquid Vim Anti Smell Dishwash Liquid Pudina 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10390-vim-pudina.jpg,https://www.zeptonow.com/pn/vim-pudina/10390,4.8,14000,120,135,dishwash
liquid Surf Excel Matic Top Load Liquid Detergent 1 L,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10391-surf-matic-top.jpg,https://blinkit.com/prn/surf-matic-top/10391,4.8,50000,210,230,detergent
Surf Excel Matic Front Load Liquid Detergent 1 L,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10392-surf-matic-front.jpg,https://www.zeptonow.com/pn/surf-matic-front/10392,4.8,48000,240,260,detergent
Ariel Matic Liquid Detergent Front Load 1 L,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10393-ariel-matic-front.jpg,https://blinkit.com/prn/ariel-matic-front/10393,4.7,42000,260,285,detergent
Ariel Matic Liquid Detergent Top Load 1 L,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10394-ariel-matic-top.jpg,https://www.zeptonow.com/pn/ariel-matic-top/10394,4.7,38000,230,250,detergent
Tide Matic Liquid Detergent Top Load 1 L,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10395-tide-matic.jpg,https://blinkit.com/prn/tide-matic/10395,4.6,25000,199,220,detergent
Genteel Liquid Detergent for Woolens 1 kg,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10396-genteel-1kg.jpg,https://www.zeptonow.com/pn/genteel-1kg/10396,4.8,32000,180,205,detergent
Ezee Liquid Detergent Winter Wear 1 kg,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10397-ezee-winter.jpg,https://blinkit.com/prn/ezee-winter/10397,4.8,35000,185,210,detergent
Safelight Liquid Detergent Front Load 1 L,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10398-safelight-det.jpg,https://www.zeptonow.com/pn/safelight-det/10398,4.4,12000,150,199,detergent
Presto Matic Liquid Detergent Front Load 1 L,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10399-presto-det.jpg,https://blinkit.com/prn/presto-det/10399,4.5,15000,160,200,detergent
Koparo Natural Laundry Liquid 1 L,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10400-koparo-laundry.jpg,https://www.zeptonow.com/pn/koparo-laundry/10400,4.6,8900,299,350,detergent
Comfort After Wash Fabric Conditioner Morning Fresh 860 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10401-comfort-morning.jpg,https://blinkit.com/prn/comfort-morning/10401,4.8,50000,220,240,fabric
conditioner Comfort After Wash Fabric Conditioner Lily Fresh 860 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10402-comfort-lily.jpg,https://www.zeptonow.com/pn/comfort-lily/10402,4.7,35000,220,240,fabric
conditioner Softouch After Wash Fabric Conditioner Pink 800 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10403-softouch-pink.jpg,https://blinkit.com/prn/softouch-pink/10403,4.6,21000,190,210,fabric
conditioner Comfort Nourish Fabric Conditioner Lavender 800 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10404-comfort-lavender.jpg,https://www.zeptonow.com/pn/comfort-lavender/10404,4.8,28000,250,270,fabric
conditioner Softouch Ocean Breeze Fabric Conditioner 800 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10405-softouch-ocean.jpg,https://blinkit.com/prn/softouch-ocean/10405,4.5,15000,190,210,fabric
conditioner Safelight Fabric Conditioner Rose 1 L,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10406-safelight-fab.jpg,https://www.zeptonow.com/pn/safelight-fab/10406,4.4,8900,150,199,fabric
conditioner Wipro Softouch Anti-Bacterial Fabric Conditioner 800 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10407-softouch-anti.jpg,https://blinkit.com/prn/softouch-anti/10407,4.6,12000,210,230,fabric
conditioner Comfort Baby Fabric Conditioner 800 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10408-comfort-baby.jpg,https://www.zeptonow.com/pn/comfort-baby/10408,4.7,18000,280,310,fabric
conditioner Presto Fabric Conditioner Spring Fresh 1 L,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10409-presto-fab.jpg,https://blinkit.com/prn/presto-fab/10409,4.5,11000,180,220,fabric
conditioner Koparo Natural Fabric Conditioner 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10410-koparo-fab.jpg,https://www.zeptonow.com/pn/koparo-fab/10410,4.6,6700,220,260,fabric
conditioner Vanish All In One Stain Remover Liquid 400 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10411-vanish-liquid.jpg,https://blinkit.com/prn/vanish-liquid/10411,4.7,35000,180,199,stain
remover Vanish Oxi Action Stain Remover Powder 400 g,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10412-vanish-powder.jpg,https://www.zeptonow.com/pn/vanish-powder/10412,4.8,28000,210,240,stain
remover Surf Excel Stain Eraser Bar 250 g,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10413-surf-eraser.jpg,https://blinkit.com/prn/surf-eraser/10413,4.6,42000,45,55,stain
remover Tide Stain Remover Powder 500 g,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10414-tide-stain.jpg,https://www.zeptonow.com/pn/tide-stain/10414,4.5,21000,150,180,stain
remover Ariel Stain Remover Spray 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10415-ariel-stain.jpg,https://blinkit.com/prn/ariel-stain/10415,4.7,18000,220,250,stain
remover Ujala Supreme Liquid Fabric Whitener 250 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10416-ujala-supreme.jpg,https://www.zeptonow.com/pn/ujala-supreme/10416,4.8,48000,55,65,stain
remover Rin Fabric Whitener Liquid 250 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10417-rin-whitener.jpg,https://blinkit.com/prn/rin-whitener/10417,4.6,35000,50,60,stain
remover Presto Oxygen Stain Remover Powder 500 g,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10418-presto-stain.jpg,https://www.zeptonow.com/pn/presto-stain/10418,4.5,12000,180,220,stain
remover Dr. Beckmann Stain Devils 50 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10419-drbeckmann-stain.jpg,https://blinkit.com/prn/drbeckmann-stain/10419,4.8,8900,199,250,stain
remover Born Good Liquid Stain Remover 400 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10420-borngood-stain.jpg,https://www.zeptonow.com/pn/borngood-stain/10420,4.6,5600,249,299,stain
remover Dettol Antiseptic Disinfectant Liquid 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10421-dettol-anti.jpg,https://blinkit.com/prn/dettol-anti/10421,4.9,50000,180,199,disinfectant
Savlon Antiseptic Disinfectant Liquid 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10422-savlon-anti.jpg,https://www.zeptonow.com/pn/savlon-anti/10422,4.8,45000,170,185,disinfectant
Dettol Disinfectant Spray Spring Blossom 225 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10423-dettol-spray.jpg,https://blinkit.com/prn/dettol-spray/10423,4.7,28000,150,165,disinfectant
Savlon Surface Disinfectant Spray 170 g,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10424-savlon-spray.jpg,https://www.zeptonow.com/pn/savlon-spray/10424,4.6,31000,140,159,disinfectant
Lifebuoy Antibacterial Disinfectant Spray 200 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10425-lifebuoy-spray.jpg,https://blinkit.com/prn/lifebuoy-spray/10425,4.5,18000,130,150,disinfectant
Dettol Laundry Disinfectant Fresh Pine 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10426-dettol-laundry.jpg,https://www.zeptonow.com/pn/dettol-laundry/10426,4.8,21000,199,220,disinfectant
PeeSafe Toilet Seat Sanitizer Spray 75 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10427-peesafe-toilet.jpg,https://blinkit.com/prn/peesafe-toilet/10427,4.7,35000,120,150,disinfectant
Presto Disinfectant Surface Spray 200 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10428-presto-spray.jpg,https://www.zeptonow.com/pn/presto-spray/10428,4.5,12000,110,140,disinfectant
Godrej Protekt Disinfectant Spray 240 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10429-godrej-spray.jpg,https://blinkit.com/prn/godrej-spray/10429,4.6,15000,150,180,disinfectant
Bactafree Water Purifier Tablets 50 pcs,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10430-bactafree.jpg,https://www.zeptonow.com/pn/bactafree/10430,4.4,5600,99,120,disinfectant
Colin Multi Surface Cleaner 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10431-colin-multi.jpg,https://blinkit.com/prn/colin-multi/10431,4.8,45000,99,110,surface
cleaner Lizol All Purpose Cleaner Spray Lemon 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10432-lizol-spray.jpg,https://www.zeptonow.com/pn/lizol-spray/10432,4.7,28000,140,165,surface
cleaner Cif Multi Purpose Cream Cleaner Lemon 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10433-cif-cream.jpg,https://blinkit.com/prn/cif-cream/10433,4.8,18000,210,240,surface
cleaner Mr Muscle Multi Surface Cleaner Orange 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10434-mrmuscle-multi.jpg,https://www.zeptonow.com/pn/mrmuscle-multi/10434,4.6,21000,120,140,surface
cleaner Presto Multi Surface Cleaner Pine 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10435-presto-surf.jpg,https://blinkit.com/prn/presto-surf/10435,4.5,15000,85,110,surface
cleaner Koparo Natural All Purpose Cleaner 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10436-koparo-multi.jpg,https://www.zeptonow.com/pn/koparo-multi/10436,4.7,8900,199,249,surface
cleaner Dettol Surface Cleanser Spray Floral 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10437-dettol-floral.jpg,https://blinkit.com/prn/dettol-floral/10437,4.8,25000,180,210,surface
cleaner Beco Natural Surface Cleaner Spray 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10438-beco-surf.jpg,https://www.zeptonow.com/pn/beco-surf/10438,4.6,6700,170,199,surface
cleaner Clorox Multi Surface Cleaner Lemon 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://www.bigbasket.com/media/uploads/p/l/10439-clorox-lemon.jpg,https://blinkit.com/prn/clorox-lemon/10439,4.7,9500,280,350,surface
cleaner Stratford All Purpose Cleaner Rose 500 ml,Lifestyle & Essentials,Cleaning Essentials,https://cdn.zeptonow.com/production/inventory/10440-stratford-rose.jpg,https://www.zeptonow.com/pn/stratford-rose/10440,4.4,4300,120,150,surface
cleaner RiteBite Max Protein Choco Chips Cookie 50g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10441-ritebite-choco.jpg,https://blinkit.com/prn/ritebite-choco/10441,4.7,25000,50,55,protein
cookies Yoga Bar Protein Cookie Chocolate 50g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10442-yogabar-cookie.jpg,https://www.zeptonow.com/pn/yogabar-cookie/10442,4.6,18000,55,60,protein
cookies Threptin High Calorie Protein Biscuits 275g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10443-threptin-biscuit.jpg,https://blinkit.com/prn/threptin-biscuit/10443,4.8,45000,380,420,protein
cookies MuscleBlaze Protein Cookie Choco Chip 50g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10444-mb-cookie.jpg,https://www.zeptonow.com/pn/mb-cookie/10444,4.7,15000,60,65,protein
cookies RiteBite Max Protein Oats & Raisins Cookie 50g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10445-ritebite-oats.jpg,https://blinkit.com/prn/ritebite-oats/10445,4.5,12000,50,55,protein
cookies Myprotein Baked Cookie Chocolate 75g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10446-myprotein-cookie.jpg,https://www.zeptonow.com/pn/myprotein-cookie/10446,4.8,8900,150,180,protein
cookies Phab Protein Cookie Double Chocolate 50g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10447-phab-cookie.jpg,https://blinkit.com/prn/phab-cookie/10447,4.6,6700,60,75,protein
cookies Gladful Protein Cookies Choco 80g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10448-gladful-cookie.jpg,https://www.zeptonow.com/pn/gladful-cookie/10448,4.5,4500,120,150,protein
cookies Pintola Protein Peanut Butter Cookie 50g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10449-pintola-cookie.jpg,https://blinkit.com/prn/pintola-cookie/10449,4.7,9500,55,65,protein
cookies Fast&Up Protein Cookie Vanilla 50g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10450-fastup-cookie.jpg,https://www.zeptonow.com/pn/fastup-cookie/10450,4.6,5600,60,70,protein
cookies Yoga Bar Multigrain Energy Bar Chocolate 38g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10451-yogabar-choc.jpg,https://blinkit.com/prn/yogabar-choc/10451,4.7,35000,40,45,healthy
snacks True Elements Roasted Pumpkin Seeds 250g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10452-true-pumpkin.jpg,https://www.zeptonow.com/pn/true-pumpkin/10452,4.8,28000,250,299,healthy
snacks Farmley Premium Roasted Makhana Himalayan Salt 100g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10453-farmley-makhana.jpg,https://blinkit.com/prn/farmley-makhana/10453,4.6,21000,150,180,healthy
snacks Slurrp Farm Millet Snacks Tangy Tomato 50g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10454-slurrp-tangy.jpg,https://www.zeptonow.com/pn/slurrp-tangy/10454,4.5,15000,50,60,healthy
snacks Makhana Amaranth Pops Roasted Snacks 100g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10455-makhana-pops.jpg,https://blinkit.com/prn/makhana-pops/10455,4.4,12000,120,150,healthy
snacks The Whole Truth Protein Bar Peanut Butter 52g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10456-wholetruth-pb.jpg,https://www.zeptonow.com/pn/wholetruth-pb/10456,4.8,18000,100,120,healthy
snacks Monsoon Harvest Crunchy Granola Bars 6x40g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10457-monsoon-bar.jpg,https://blinkit.com/prn/monsoon-bar/10457,4.7,9500,240,280,healthy
snacks Rostaa Quinoa Puffs Masala 50g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10458-rostaa-puffs.jpg,https://www.zeptonow.com/pn/rostaa-puffs/10458,4.5,6700,60,75,healthy
snacks Open Secret Nutty Cookies Assorted 6 pcs,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10459-opensecret-nutty.jpg,https://blinkit.com/prn/opensecret-nutty/10459,4.6,14000,199,250,healthy
snacks NutriYummy Ragi Chips Masala 100g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10460-nutriyummy-ragi.jpg,https://www.zeptonow.com/pn/nutriyummy-ragi/10460,4.4,8900,85,110,healthy
snacks Haldiram's Roasted Chana Masala 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10461-haldiram-chana.jpg,https://blinkit.com/prn/haldiram-chana/10461,4.6,35000,60,70,roasted
snacks Omapodi Roasted Peanuts Salted 200g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10462-omapodi-peanuts.jpg,https://www.zeptonow.com/pn/omapodi-peanuts/10462,4.5,21000,75,90,roasted
snacks Too Yumm Roasted Multigrain Chips 70g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10463-tooyumm-chips.jpg,https://blinkit.com/prn/tooyumm-chips/10463,4.7,28000,40,50,roasted
snacks Farmley Roasted Cashews Black Pepper 100g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10464-farmley-cashews.jpg,https://www.zeptonow.com/pn/farmley-cashews/10464,4.8,18000,240,280,roasted
snacks Cornitos Roasted Pumpkin Seeds Masala 200g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10465-cornitos-seeds.jpg,https://blinkit.com/prn/cornitos-seeds/10465,4.6,12000,199,250,roasted
snacks Tong Garden Roasted Broad Beans 150g,Lifestyle & Essentials,Healthy Snacks,https://cdn.zeptonow.com/production/inventory/10466-tong-beans.jpg,https://www.zeptonow.com/pn/tong-beans/10466,4.5,8900,150,180,roasted
snacks BRB Popped Potato Chips Salted 60g,Lifestyle & Essentials,Healthy Snacks,https://www.bigbasket.com/media/uploads/p/l/10467-brb-chips.jpg,https://blinkit.com/prn/brb-chips/10467,4.4,15000,45,55,roasted
